"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"a505e81ec2c832e6e971d40f43bf7d5e","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"a349afc68ea24812d020e0bae53ab45e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"53fbb6ad7c7457bfcc90d7a74d5f99d4","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA
"37298df89ddc2dc8e82bc8c948c54a4a","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Nomurabacteria","Candidatus_Nomurabacteria","Candidatus_Nomurabacteria","uncultured_bacterium"
"87b6c1079175fe5e7abbf4161f253c02","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"6d1c485d9cf546511beafd5f76779a26","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter",NA
"0872ee96003e931447bfbda18e048d00","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade","Candidatus_Planktophila"
"c8da5947325b498d8685c23976b4e963","d__Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"18c0febf35cd28dd16b8f29b4fec3bf6","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"51d7f2050007b80594badde51c4e6afd","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",NA
"152261db332ca232e2373ef7e760b403","d__Bacteria","Firmicutes","Clostridia","Oscillospirales",NA,NA,NA
"c2e6c82bf40b526036fc4a75c1d82317","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured","uncultured_soil"
"9b079dfdeee50377c98c30f8fe0ce84e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"c2f4e82625fe9a1077a936554ccd495e","d__Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","metagenome"
"fea6985cdee26bbdd7221a2fb5345e85","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium_faecium"
"a1fdbc75cb793ea6b924e0a538f3fca0","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis","uncultured_Asticcacaulis"
"0b05b5985331bbe9ec4bc16f7112e386","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"21d793cfc88852fb9357ffd8b111aeca","d__Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","uncultured_Planctomycetia"
"8cbbb81468ae7e47505db455197e5823","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_Saprospiraceae"
"c68649f5bbcb066d36eaffc4c17722fc","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_Gemmatimonadales"
"e2b687f9693e06892e59f1d8b491b090","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI_cluster",NA
"393ebd47160c538939f6828ee885e1bd","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"4d447804384f342b8d06ff2025965db4","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter",NA
"5f0569b1c70005dc6d6d7afeff25c9b7","d__Bacteria",NA,NA,NA,NA,NA,NA
"df4e1ab81e15dd43bab8ec79d2030894","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus","Flectobacillus_pallidus"
"8e3cfbe19aac94ed6b5b8bd3c86fd91e","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthya","metagenome"
"fd4fa34291fb09ab6d1221b1cea00495","d__Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix",NA
"9a976fcd0862bc5125ec0ac62811a140","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA
"fad50f143ebd5dfc60066f534061a2e2","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"219ed07220fdbf2bcecd8edaa6e07ba8","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Candidatus_Protochlamydia","Candidatus_Protochlamydia"
"7ecba899cdd3d50dfc28ca3d289fd456","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","mine_drainage"
"6dacdf24ce6eb824188f02574999f3ef","d__Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","uncultured_bacterium"
"982fe235312fa856fb6b5dc930a8b73e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA
"fddc9b752d3627dbf06cd43741226df7","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum","uncultured_proteobacterium"
"0ef5f6ff6229529a209e2557972bd3fa","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"79a469ff1a6962b5a0694fd06a09dbf1","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_rhodophyte"
"a8d81545b058782c900f1f3e7124da71","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA
"d3831b0cf516bde5a037fe1da5a76191","d__Bacteria","Actinobacteriota","Actinobacteria","PeM15","PeM15","PeM15","uncultured_soil"
"9b0c0ad2765ea276b0797b6b97a8119d","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"03e92ec586b97d98c8f91a8b6d875bde","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","uncultured_bacterium"
"6fab97b1d8947b93180a83dff724938f","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"84068407639bc84d47f40015221ea4e4","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia","uncultured_bacterium"
"e9f9d62089effab84ce3de9b057dc6e3","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25",NA
"b09af138a26a3344961df9ea80806fb6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA
"cbd220f6576b5d2808eeb42f6c960907","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"dbf0e0c1fb44c4374fb67ec7f507ac8b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","uncultured","uncultured_bacterium"
"6c1f452361c9c48328bb6f804f65df2a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA
"63ff4c9a4730b902e5d6896252596bbb","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA
"220794e51c7407245f192eefe5aaa06d","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium"
"bc7e157dd09d2875aac9f64d75ae454e","d__Bacteria",NA,NA,NA,NA,NA,NA
"4c83adb65e09253130f84bd578ec6fb3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","metagenome"
"1f39ac9eacaeb050f262bc51ebe55495","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
"0151cef44a6a6410342fbe2f34568fa7","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Schlesneria",NA
"a6f3bb96ad4b7b30b0bece259f7932e0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas",NA
"3c28194aa874cda94e599b5df9fe3771","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans",NA
"4c2e9aabc0603eecbb1687523957f2a9","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"020a532ccb0471ac0aaee63f30c7f373","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"41e59ecd0aee65084c7782d54d7b0764","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales","uncultured_bacterium"
"57af4059a721228cc08baf3b62deaa22","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermacoccaceae","Dermacoccus",NA
"615e0a124306b0b6365c50e2a3c3445e","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_Chlorella"
"d31eb2d9afd25b27dd2785b892f08e63","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"5b106e6bbfdc2cf49cbee098db739339","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter",NA
"3c530ee73719c3ec646f32ab5be5cb56","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","metagenome"
"78a624fbf91798ab32f48718f89b1ddd","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA
"2da48aaaeeca529f359b43b1769dd40f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29_marine_group",NA
"51fb71f03c2c7b3d33cf982543f78fa5","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"6f82ddd15caa4bcc50d94a24896dcf33","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA
"e1a9faf5ff184f0a1f91f9b3689635ef","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"cc11f663df2303a98a48147644b89f24","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Schlesneria","uncultured_bacterium"
"57f542e70540b194a1e4224cc34af439","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","AAP99","uncultured_bacterium"
"5e48819c2b8a87d0bc84b63a08d018b9","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured_soil"
"1966fa337574abcf0c653b4269091e0b","d__Bacteria","Cyanobacteria","Cyanobacteriia","Oxyphotobacteria_Incertae_Sedis","Unknown_Family","Calothrix_KVSF5","uncultured_bacterium"
"eae4d7c496e246a08026b06db79ad275","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Arcicella","uncultured_bacterium"
"6d498dac8c2e53b72c1bdc74295388fd","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"2af094117fac2292c343781395c06438","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA
"ac391436444c0e25951c74b669d52633","d__Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter",NA
"fe3fcc98909ed7b3e79ce500fe32aa47","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus","Flectobacillus_lacus"
"f9f4ecf4ab4a329454db0729f6590c4d","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured",NA
"09aeed296fedaf83c881d20bf38e53b7","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_Alphaproteobacteria"
"a7c9946e0ee4710f1085bc12f7797637","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured",NA
"f842cdc6cf4b86f20d627180cf8e950a","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA
"12f47a18b32332461b1fb73a893ffd36","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Antarctic_bacterium"
"0e6438e2a7a82563604482b92b939317","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"c47b7937e3c09aac1d18cb89a67fa98b","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","uncultured_bacterium"
"d3996a6a563a26c8c748e36d99eadcd4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA
"cea9555179b4dbf1665979a41b618ebb","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","DEV114","uncultured_bacterium"
"a6f39aebe2c6b3aac80050920b9f4b60","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"0e05e2a7e91db6ac8f4198d3d027e311","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"05a6be41a4d42304977ded07c9d49fbd","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA
"222fd3fbc72e8913cdd6aed949cd1fc2","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured_bacterium"
"482dd79c62b1a519a1d7aa0efffa5c2f","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"48d5c497fa817627a1563dad97ba8f27","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium"
"59387fdd85ee65fccd1b2e950319a7c4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family",NA
"18d7ec3bc07b941076f23483c0ffe654","d__Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","uncultured_bacterium"
"3a61eb3562caecb600573ef0e426a6e0","d__Bacteria","Actinobacteriota","Acidimicrobiia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ad2281ce47473ddbb0457df697779754","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",NA
"59159c4ef64af8fe8e6b707c0b2f983b","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"10df2d0755780c0ddd6c56913bb9d3a7","d__Bacteria","Nitrospinota","P9X2b3D02","P9X2b3D02","P9X2b3D02","P9X2b3D02","uncultured_prokaryote"
"016e4ac897c55bfd001fdcd4e7258c64","d__Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Zavarzinella",NA
"cd9aed68791db77df43935a32c84f81d","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","AKYH767","uncultured_bacterium"
"272d7250b6d7734edfa4a856be697827","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"ef970b15e27ea5ae211ec5d5082f6035","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"815b38163ce5a7cf45681b568f5a5a70","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"eb575be8240e6540d8f36c34b7a3bf24","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Ovatusbacter","uncultured_bacterium"
"d3f5b0e226e8044862361b6bdf539cd0","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured","uncultured_bacterium"
"160584a7d7708fe3101e6d0b1a56bfa7","d__Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured","uncultured_bacterium"
"4a81d2e3f1abbad54bf539f0cb277916","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae",NA
"d509b2eddfd719b536dd73b46a032c82","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter",NA
"20b14741ebab12eff84c72bf8a5684d9","d__Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","unidentified_marine"
"31240d52ce95e853ae288013a9686121","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","metagenome"
"c910153f8e216947bee63090b321596e","d__Bacteria",NA,NA,NA,NA,NA,NA
"6b533aa15c8b269b95ffdfd0c70fb8f7","d__Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata","uncultured_planctomycete"
"d5bf636a5b59c7ed1f7f360609796eb3","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Pelosinus","uncultured_Clostridia"
"3ac36cf8c716a3b52a2b2cee1a5d2429","d__Bacteria","Acidobacteriota","Blastocatellia","11-24","11-24","11-24",NA
"4c66ee920b45b74496f3f7a44436c10a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum",NA
"3fa2d71d6e2f23dbe585f355548e3ac3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_hydatis"
"39c1cbe95ce22598b638dec0dd1b68ab","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella",NA
"a444b12dbd6668fc36d7e5942be1363d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA
"fe1b00f10af5c12bcedcdc5926e6df30","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"b059fc79d1bb6f5f6576739adef3ca99","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured","uncultured_bacterium"
"d0fbb1bfea1cc9441eae3d8a8872b814","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","Ferruginibacter_alkalilentus"
"d21d7e615fda0a04a99a612bcddcc306","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"1eef2975ebac685d27d2fe9a6f777b3d","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","uncultured_bacterium"
"03c021662d88f96cbdfdacd21420f0cd","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Candidatus_Methylopumilus","uncultured_bacterium"
"03e794c9e7cc5fd68b9d9ce2b8a8cd05","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinibacteraceae","Chitinibacter","uncultured_proteobacterium"
"366eb90610a65c0c07842f9274249436","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales","uncultured_bacterium"
"41a389b20d1e94837054884a28469a05","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium"
"1335fcb1830f9f15b0005ed21dab614a","d__Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","uncultured","uncultured","uncultured_bacterium"
"9e84c12119f5ca1fcf3d1e0917b78ffa","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured",NA
"e3fcab9317b689cfb12ecfeb06310588","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA
"18243a6975b20eb652fcf3bcc112ef5e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"e3c10ace6d1048d412c3fde9c211f51e","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Longivirga","metagenome"
"2015efc8e11b1e0592180ca3c26e5caf","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis","metagenome"
"3e282a75f25d44908d2c9b2d874e84d1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",NA
"070bf1b3fa5145cbe2a10635fb3c1ee2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans",NA
"f39fc00dd4cdf797a3ae5f3508bf890f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"5fd65fea2756414c8767a572b99e413f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32","uncultured_bacterium"
"042dbdea90312ddcd5c5c6ff0a21e27d","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured",NA
"1bfa72d025b8bf618fafe2b6b1804d81","d__Bacteria","Patescibacteria","Parcubacteria",NA,NA,NA,NA
"4a0b4190f29ececb206be265199c578e","d__Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter",NA
"c6f1a66726b8d35c9843d60f694633bb","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_diatom"
"3e6034ff19d4ca0e66a632431f5e657a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"508006f0b71dfbb199dd8ddc76e1126b","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","uncultured","uncultured_bacterium"
"5ce92dafa075b2e0613069474c8a32b0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella",NA
"0d42bd4f6c6722de34025cf8226e06d3","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"a324529fd419104857beef0f1c3ebd73","d__Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae",NA,NA
"0643b37b61a3ece1caf3c17b747ddedc","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Nomurabacteria","Candidatus_Nomurabacteria","Candidatus_Nomurabacteria","uncultured_bacterium"
"bb527952c3d5a548e75626adcc62a597","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA,NA
"693e6b80c5185da5c61bc65c3db484b0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella",NA
"81534cb32efeefb4c1c22edb94df3a6c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",NA
"26fe5542b9d0893e4288d1faedf9c2eb","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",NA
"7fa14d58aba654e6b79762a1443899a6","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus",NA
"45b1ba03dfc1d45b261cd73f849fb075","d__Bacteria","RCP2-54","RCP2-54","RCP2-54","RCP2-54","RCP2-54","uncultured_prokaryote"
"bf2bbfe9b283e02f85a2e8e2afb4fae7","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured_bacterium"
"7129b51ed7a3acd25e6d4b4c33f00f76","d__Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales",NA
"498dc00c661222845b8c934a688a39c8","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"7b6fde94ef7dd846d47232e9073c9d79","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",NA
"c704028a76d3aefb254ef29f43e3d142","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Schlesneria",NA
"775d7c2ee73fa88e8cbab181d23a070d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus","uncultured_bacterium"
"f4dbf40f694c4320f5be28a4015b185e","d__Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","uncultured_bacterium"
"be8f3754ec989f3e3d8a714b335345bd","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA,NA
"eced7525978b5931e520318b0d3e1b47","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured",NA
"f68b395bb221b98484615f0aa03b20ac","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter",NA
"5c1233a76c851eb353b4dc23ec4f7ed5","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_Saprospiraceae"
"74fcace2e00a52a1f9f12b4d30886c92","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","uncultured_Verrucomicrobia"
"a13d461cb319563013be8aca31502a96","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_succinicans"
"a1a6fa34967562e1d5f1ffc3e4efb650","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"ead4a1fcd796710b2923a3bd73ba8e62","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia","Aquihabitans_daechungensis"
"163055ca3892f6ebfff368719f1c2d12","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12","uncultured_prokaryote"
"04a40f3311144e92b49a916f24fb16e2","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae",NA,NA
"e8055824a841c82ef7a73f01fa877eda","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","metagenome"
"e029edf3d2d6ae78e872b34946d340c7","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales","uncultured_Candidatus"
"a3ec34c9e94f1e6bc1363fb799ffb60b","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae",NA,NA
"1db0cb6166266fd53e1454305624f447","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","uncultured",NA
